Codi Municipi Edats Homes Dones Total
80229 Berga 24 72 73 145
80229 Berga 25 92 60 152
80229 Berga 26 84 73 157
80229 Berga 27 81 76 157
80229 Berga 28 89 78 167
80229 Berga 29 91 85 176
80229 Berga 30 103 88 191
80229 Berga 31 92 89 181
80229 Berga 32 74 89 163
80229 Berga 33 95 87 182
80229 Berga 34 121 91 212
80229 Berga 35 103 110 213
80229 Berga 36 120 124 244
80229 Berga 37 117 95 212
80229 Berga 38 147 111 258
80229 Berga 39 127 112 239
80229 Berga 40 129 155 284
80229 Berga 41 145 129 274
80229 Berga 42 145 116 261
80229 Berga 43 122 120 242
80229 Berga 44 96 105 201
80229 Berga 45 119 119 238
80229 Berga 46 113 130 243
80229 Berga 47 116 116 232
80229 Berga 48 101 97 198
80229 Berga 49 103 96 199
80229 Berga 50 127 114 241
80229 Berga 51 113 122 235
80229 Berga 52 117 123 240
80229 Berga 53 132 119 251
80229 Berga 54 115 139 254
80229 Berga 55 119 127 246
80229 Berga 56 138 136 274
80229 Berga 57 127 130 257
80229 Berga 58 122 123 245
80229 Berga 59 118 106 224
80229 Berga 60 107 104 211
80229 Berga 61 90 117 207
80229 Berga 62 82 90 172
80229 Berga 63 113 112 225
80229 Berga 64 80 105 185
80229 Berga 65 89 98 187
80229 Berga 66 79 98 177
80229 Berga 67 101 83 184
80229 Berga 68 83 103 186
80229 Berga 69 74 84 158
80229 Berga 70 76 84 160
80229 Berga 71 76 74 150
80229 Berga 72 89 84 173
80229 Berga 73 71 98 169
80229 Berga 74 51 55 106
80229 Berga 75 47 74 121
80229 Berga 76 50 83 133
80229 Berga 77 28 42 70
80229 Berga 78 41 55 96
80229 Berga 79 49 71 120
80229 Berga 80 58 89 147
80229 Berga 81 61 75 136
80229 Berga 82 41 73 114
80229 Berga 83 57 92 149
80229 Berga 84 49 77 126
80229 Berga 85 53 75 128
80229 Berga 86 37 87 124
80229 Berga 87 35 57 92
80229 Berga 88 32 46 78
80229 Berga 89 21 32 53
80229 Berga 90 11 41 52
80229 Berga 91 21 27 48
80229 Berga 92 22 27 49
80229 Berga 93 12 23 35
80229 Berga 94 7 20 27
80229 Berga 95 4 9 13
80229 Berga 96 1 9 10
80229 Berga 97 3 9 12
80229 Berga 98 3 6 9
80229 Berga 99 0 2 2
80229 Berga 100 0 2 2
170195 Besalú 0 7 11 18
170195 Besalú 1 15 11 26
170195 Besalú 2 15 14 29
170195 Besalú 3 13 10 23
170195 Besalú 4 10 16 26
170195 Besalú 5 14 14 28
170195 Besalú 6 10 19 29
170195 Besalú 7 18 21 39
170195 Besalú 8 15 17 32
170195 Besalú 9 15 15 30
170195 Besalú 10 14 14 28
170195 Besalú 11 12 14 26
170195 Besalú 12 8 10 18
170195 Besalú 13 10 8 18
170195 Besalú 14 12 13 25
170195 Besalú 15 12 10 22
170195 Besalú 16 16 11 27
170195 Besalú 17 8 15 23
170195 Besalú 18 10 16 26
170195 Besalú 19 8 6 14
170195 Besalú 20 6 9 15
170195 Besalú 21 8 8 16
170195 Besalú 22 6 9 15
170195 Besalú 23 7 12 19
170195 Besalú 24 18 8 26
170195 Besalú 25 10 13 23
170195 Besalú 26 6 11 17
170195 Besalú 27 6 16 22
170195 Besalú 28 14 10 24
170195 Besalú 29 9 12 21
170195 Besalú 30 9 11 20
170195 Besalú 31 16 12 28
170195 Besalú 32 11 13 24
170195 Besalú 33 13 9 22
170195 Besalú 34 14 14 28
170195 Besalú 35 7 15 22
170195 Besalú 36 18 18 36
170195 Besalú 37 16 24 40
170195 Besalú 38 16 30 46
170195 Besalú 39 23 22 45
170195 Besalú 40 22 19 41
170195 Besalú 41 17 21 38
170195 Besalú 42 22 23 45
170195 Besalú 43 26 18 44
170195 Besalú 44 12 24 36
170195 Besalú 45 20 22 42
170195 Besalú 46 16 17 33
170195 Besalú 47 26 20 46
170195 Besalú 48 15 18 33
170195 Besalú 49 16 20 36
170195 Besalú 50 22 17 39
170195 Besalú 51 15 10 25
170195 Besalú 52 14 21 35
170195 Besalú 53 24 8 32
170195 Besalú 54 16 19 35
170195 Besalú 55 28 15 43
170195 Besalú 56 10 13 23
170195 Besalú 57 14 20 34
170195 Besalú 58 11 13 24
170195 Besalú 59 17 15 32
170195 Besalú 60 10 18 28
170195 Besalú 61 18 12 30
170195 Besalú 62 16 18 34
170195 Besalú 63 8 6 14
170195 Besalú 64 15 12 27
170195 Besalú 65 15 12 27
170195 Besalú 66 14 23 37
170195 Besalú 67 16 14 30
170195 Besalú 68 12 19 31
170195 Besalú 69 13 13 26
170195 Besalú 70 11 13 24
170195 Besalú 71 12 13 25
170195 Besalú 72 5 14 19
170195 Besalú 73 10 8 18
170195 Besalú 74 10 17 27
170195 Besalú 75 7 5 12
170195 Besalú 76 7 15 22
170195 Besalú 77 7 8 15
170195 Besalú 78 12 4 16
170195 Besalú 79 12 9 21
170195 Besalú 80 7 15 22
170195 Besalú 81 9 14 23
170195 Besalú 82 12 13 25
170195 Besalú 83 12 12 24
170195 Besalú 84 4 8 12
170195 Besalú 85 7 10 17
170195 Besalú 86 5 9 14
170195 Besalú 87 8 11 19
170195 Besalú 88 1 10 11
170195 Besalú 89 4 10 14
170195 Besalú 90 3 7 10
170195 Besalú 91 3 3 6
170195 Besalú 92 4 5 9
170195 Besalú 93 3 3 6
170195 Besalú 94 3 4 7
170195 Besalú 95 0 3 3
170195 Besalú 96 0 2 2
170195 Besalú 97 0 1 1
170195 Besalú 98 0 1 1
170195 Besalú 99 0 2 2
170195 Besalú 100 0 0 0
170209 Bescanó 0 32 24 56
170209 Bescanó 1 33 29 62
170209 Bescanó 2 41 22 63
170209 Bescanó 3 38 33 71
170209 Bescanó 4 47 32 79
170209 Bescanó 5 26 23 49
170209 Bescanó 6 32 38 70
170209 Bescanó 7 34 29 63
170209 Bescanó 8 40 43 83
170209 Bescanó 9 36 36 72
170209 Bescanó 10 35 39 74
170209 Bescanó 11 42 31 73
170209 Bescanó 12 30 30 60
170209 Bescanó 13 29 28 57
170209 Bescanó 14 39 35 74
170209 Bescanó 15 22 20 42
170209 Bescanó 16 24 35 59
170209 Bescanó 17 20 19 39
170209 Bescanó 18 31 28 59
170209 Bescanó 19 18 26 44
170209 Bescanó 20 29 14 43
170209 Bescanó 21 17 21 38
170209 Bescanó 22 19 30 49
170209 Bescanó 23 18 21 39
170209 Bescanó 24 23 19 42
170209 Bescanó 25 22 9 31
170209 Bescanó 26 22 26 48
170209 Bescanó 27 22 18 40
170209 Bescanó 28 15 18 33
170209 Bescanó 29 31 25 56
170209 Bescanó 30 24 21 45
170209 Bescanó 31 25 35 60
170209 Bescanó 32 33 31 64
170209 Bescanó 33 33 31 64
170209 Bescanó 34 40 36 76
170209 Bescanó 35 46 30 76
170209 Bescanó 36 36 34 70
170209 Bescanó 37 52 48 100
170209 Bescanó 38 43 41 84
170209 Bescanó 39 45 59 104
170209 Bescanó 40 51 54 105
170209 Bescanó 41 42 40 82
170209 Bescanó 42 52 42 94
170209 Bescanó 43 37 39 76
170209 Bescanó 44 38 47 85
170209 Bescanó 45 49 49 98
170209 Bescanó 46 48 63 111
170209 Bescanó 47 51 40 91
170209 Bescanó 48 41 32 73
170209 Bescanó 49 31 28 59
170209 Bescanó 50 50 47 97
170209 Bescanó 51 35 32 67
170209 Bescanó 52 40 27 67
170209 Bescanó 53 35 32 67
170209 Bescanó 54 32 39 71
170209 Bescanó 55 26 25 51
170209 Bescanó 56 25 27 52
170209 Bescanó 57 25 29 54
170209 Bescanó 58 38 29 67
170209 Bescanó 59 33 24 57
170209 Bescanó 60 23 25 48
170209 Bescanó 61 24 31 55
170209 Bescanó 62 19 27 46
170209 Bescanó 63 16 23 39
170209 Bescanó 64 26 18 44
170209 Bescanó 65 28 14 42
170209 Bescanó 66 15 29 44
170209 Bescanó 67 23 21 44
170209 Bescanó 68 16 18 34
170209 Bescanó 69 18 17 35
170209 Bescanó 70 13 15 28
170209 Bescanó 71 15 17 32
170209 Bescanó 72 17 16 33
170209 Bescanó 73 11 13 24
170209 Bescanó 74 12 17 29
170209 Bescanó 75 16 24 40
170209 Bescanó 76 17 17 34
170209 Bescanó 77 5 10 15
170209 Bescanó 78 12 10 22
170209 Bescanó 79 11 12 23
170209 Bescanó 80 19 14 33
170209 Bescanó 81 13 15 28
170209 Bescanó 82 9 22 31
170209 Bescanó 83 15 8 23
170209 Bescanó 84 12 22 34
170209 Bescanó 85 8 11 19
170209 Bescanó 86 10 11 21
170209 Bescanó 87 10 10 20
170209 Bescanó 88 5 13 18
170209 Bescanó 89 3 7 10
170209 Bescanó 90 4 11 15
170209 Bescanó 91 5 9 14
170209 Bescanó 92 2 4 6
170209 Bescanó 93 1 3 4
170209 Bescanó 94 1 1 2
170209 Bescanó 95 1 0 1
170209 Bescanó 96 0 2 2
170209 Bescanó 97 1 1 2
170209 Bescanó 98 0 0 0
170209 Bescanó 99 0 0 0
170209 Bescanó 100 0 0 0
170216 Beuda 0 0 0 0
170216 Beuda 1 1 0 1
170216 Beuda 2 1 0 1
170216 Beuda 3 2 4 6
170216 Beuda 4 0 1 1
170216 Beuda 5 3 0 3
170216 Beuda 6 2 4 6
170216 Beuda 7 0 2 2
170216 Beuda 8 0 2 2
170216 Beuda 9 0 2 2
170216 Beuda 10 1 0 1
170216 Beuda 11 0 2 2
170216 Beuda 12 3 0 3
170216 Beuda 13 0 0 0
170216 Beuda 14 2 2 4
170216 Beuda 15 1 1 2
170216 Beuda 16 1 0 1
170216 Beuda 17 1 0 1
170216 Beuda 18 0 1 1
170216 Beuda 19 1 0 1
170216 Beuda 20 0 1 1
170216 Beuda 21 2 0 2
170216 Beuda 22 0 0 0
170216 Beuda 23 0 0 0
170216 Beuda 24 0 1 1
170216 Beuda 25 2 0 2
170216 Beuda 26 1 1 2
170216 Beuda 27 0 2 2
170216 Beuda 28 0 0 0
170216 Beuda 29 1 0 1
170216 Beuda 30 5 1 6
170216 Beuda 31 1 1 2
170216 Beuda 32 0 2 2
170216 Beuda 33 3 2 5
170216 Beuda 34 0 0 0
170216 Beuda 35 2 3 5
170216 Beuda 36 0 0 0
170216 Beuda 37 1 1 2
170216 Beuda 38 4 1 5
170216 Beuda 39 3 0 3
170216 Beuda 40 4 3 7
170216 Beuda 41 2 4 6
170216 Beuda 42 2 0 2
170216 Beuda 43 2 1 3
170216 Beuda 44 1 1 2
170216 Beuda 45 3 0 3
170216 Beuda 46 1 4 5
170216 Beuda 47 2 4 6
170216 Beuda 48 4 1 5
170216 Beuda 49 1 1 2
170216 Beuda 50 2 0 2
170216 Beuda 51 0 1 1
170216 Beuda 52 2 0 2
170216 Beuda 53 1 1 2
170216 Beuda 54 2 1 3
170216 Beuda 55 0 1 1
170216 Beuda 56 3 0 3
170216 Beuda 57 2 2 4
170216 Beuda 58 1 1 2
170216 Beuda 59 0 1 1
170216 Beuda 60 2 1 3
170216 Beuda 61 2 3 5
170216 Beuda 62 0 0 0
170216 Beuda 63 0 1 1
170216 Beuda 64 1 0 1
170216 Beuda 65 3 1 4
170216 Beuda 66 0 1 1
170216 Beuda 67 1 0 1
170216 Beuda 68 1 1 2
170216 Beuda 69 0 2 2
170216 Beuda 70 4 1 5
170216 Beuda 71 2 1 3
170216 Beuda 72 0 0 0
170216 Beuda 73 0 1 1
170216 Beuda 74 0 1 1
170216 Beuda 75 0 0 0
170216 Beuda 76 1 1 2
170216 Beuda 77 0 0 0
170216 Beuda 78 0 1 1
170216 Beuda 79 0 0 0
170216 Beuda 80 3 0 3
170216 Beuda 81 0 0 0
170216 Beuda 82 0 0 0
170216 Beuda 83 0 0 0
170216 Beuda 84 1 0 1
170216 Beuda 85 1 0 1
170216 Beuda 86 0 0 0
170216 Beuda 87 0 0 0
170216 Beuda 88 0 0 0
170216 Beuda 89 0 0 0
170216 Beuda 90 0 0 0
170216 Beuda 91 0 0 0
170216 Beuda 92 0 0 0
170216 Beuda 93 0 0 0
170216 Beuda 94 0 0 0
170216 Beuda 95 0 0 0
170216 Beuda 96 0 0 0
170216 Beuda 97 0 0 0
170216 Beuda 98 0 0 0
170216 Beuda 99 0 0 0
170216 Beuda 100 0 0 0
80235 Bigues-i-Riells 0 38 29 67
80235 Bigues-i-Riells 1 51 30 81
80235 Bigues-i-Riells 2 29 45 74
80235 Bigues-i-Riells 3 38 41 79
80235 Bigues-i-Riells 4 37 46 83
80235 Bigues-i-Riells 5 52 63 115
80235 Bigues-i-Riells 6 57 48 105
80235 Bigues-i-Riells 7 60 56 116
80235 Bigues-i-Riells 8 61 67 128
80235 Bigues-i-Riells 9 70 62 132
80235 Bigues-i-Riells 10 65 71 136
80235 Bigues-i-Riells 11 63 72 135
80235 Bigues-i-Riells 12 75 73 148
80235 Bigues-i-Riells 13 71 44 115
80235 Bigues-i-Riells 14 53 66 119
80235 Bigues-i-Riells 15 64 55 119
80235 Bigues-i-Riells 16 56 50 106
80235 Bigues-i-Riells 17 42 35 77
80235 Bigues-i-Riells 18 46 43 89
80235 Bigues-i-Riells 19 45 49 94
80235 Bigues-i-Riells 20 41 36 77
80235 Bigues-i-Riells 21 41 34 75
80235 Bigues-i-Riells 22 45 35 80
80235 Bigues-i-Riells 23 46 24 70
80235 Bigues-i-Riells 24 55 42 97
80235 Bigues-i-Riells 25 40 38 78
80235 Bigues-i-Riells 26 40 35 75
80235 Bigues-i-Riells 27 46 38 84
80235 Bigues-i-Riells 28 42 38 80
80235 Bigues-i-Riells 29 46 36 82
80235 Bigues-i-Riells 30 38 37 75
80235 Bigues-i-Riells 31 39 42 81
80235 Bigues-i-Riells 32 38 42 80
80235 Bigues-i-Riells 33 41 36 77
80235 Bigues-i-Riells 34 51 42 93
80235 Bigues-i-Riells 35 60 61 121
80235 Bigues-i-Riells 36 63 68 131
80235 Bigues-i-Riells 37 65 51 116
80235 Bigues-i-Riells 38 77 85 162
80235 Bigues-i-Riells 39 82 86 168
80235 Bigues-i-Riells 40 104 94 198
80235 Bigues-i-Riells 41 100 91 191
80235 Bigues-i-Riells 42 85 92 177
80235 Bigues-i-Riells 43 91 123 214
80235 Bigues-i-Riells 44 100 80 180
80235 Bigues-i-Riells 45 94 93 187
80235 Bigues-i-Riells 46 84 80 164
80235 Bigues-i-Riells 47 100 86 186
80235 Bigues-i-Riells 48 90 66 156
80235 Bigues-i-Riells 49 103 72 175
80235 Bigues-i-Riells 50 87 77 164
80235 Bigues-i-Riells 51 84 87 171
80235 Bigues-i-Riells 52 85 66 151
80235 Bigues-i-Riells 53 74 61 135
80235 Bigues-i-Riells 54 79 68 147
80235 Bigues-i-Riells 55 58 63 121
80235 Bigues-i-Riells 56 67 69 136
80235 Bigues-i-Riells 57 60 49 109
80235 Bigues-i-Riells 58 50 57 107
80235 Bigues-i-Riells 59 67 53 120
80235 Bigues-i-Riells 60 52 42 94
80235 Bigues-i-Riells 61 32 52 84
80235 Bigues-i-Riells 62 48 52 100
80235 Bigues-i-Riells 63 46 31 77
80235 Bigues-i-Riells 64 46 49 95
80235 Bigues-i-Riells 65 36 41 77
80235 Bigues-i-Riells 66 47 44 91
80235 Bigues-i-Riells 67 46 49 95
80235 Bigues-i-Riells 68 53 40 93
80235 Bigues-i-Riells 69 42 38 80
80235 Bigues-i-Riells 70 45 35 80
80235 Bigues-i-Riells 71 34 35 69
80235 Bigues-i-Riells 72 27 36 63
80235 Bigues-i-Riells 73 24 29 53
80235 Bigues-i-Riells 74 22 21 43
80235 Bigues-i-Riells 75 21 32 53
80235 Bigues-i-Riells 76 37 27 64
80235 Bigues-i-Riells 77 8 15 23
80235 Bigues-i-Riells 78 26 23 49
80235 Bigues-i-Riells 79 21 24 45
80235 Bigues-i-Riells 80 22 14 36
80235 Bigues-i-Riells 81 11 24 35
80235 Bigues-i-Riells 82 15 13 28
80235 Bigues-i-Riells 83 14 23 37
80235 Bigues-i-Riells 84 14 15 29
80235 Bigues-i-Riells 85 11 13 24
80235 Bigues-i-Riells 86 8 15 23
80235 Bigues-i-Riells 87 10 11 21
80235 Bigues-i-Riells 88 6 14 20
80235 Bigues-i-Riells 89 0 10 10
80235 Bigues-i-Riells 90 3 10 13
80235 Bigues-i-Riells 91 2 4 6
80235 Bigues-i-Riells 92 4 8 12
80235 Bigues-i-Riells 93 2 8 10
80235 Bigues-i-Riells 94 2 4 6
80235 Bigues-i-Riells 95 0 4 4
80235 Bigues-i-Riells 96 0 2 2
80235 Bigues-i-Riells 97 0 1 1
80235 Bigues-i-Riells 98 1 0 1
80235 Bigues-i-Riells 99 0 1 1
80235 Bigues-i-Riells 100 0 1 1
250557 Biosca 0 0 2 2
250557 Biosca 1 0 0 0
250557 Biosca 2 0 1 1
250557 Biosca 3 1 1 2
250557 Biosca 4 1 0 1
250557 Biosca 5 1 1 2
250557 Biosca 6 0 1 1
250557 Biosca 7 0 0 0
250557 Biosca 8 0 0 0
250557 Biosca 9 0 0 0
250557 Biosca 10 2 0 2
250557 Biosca 11 0 0 0
250557 Biosca 12 0 0 0
250557 Biosca 13 0 0 0
250557 Biosca 14 1 0 1
250557 Biosca 15 1 0 1
250557 Biosca 16 1 0 1
250557 Biosca 17 0 2 2
250557 Biosca 18 1 0 1
250557 Biosca 19 1 0 1
250557 Biosca 20 1 0 1
250557 Biosca 21 1 0 1
250557 Biosca 22 1 1 2
250557 Biosca 23 0 2 2
250557 Biosca 24 0 0 0
250557 Biosca 25 0 1 1
250557 Biosca 26 0 2 2
250557 Biosca 27 0 1 1
250557 Biosca 28 0 1 1
250557 Biosca 29 0 1 1
250557 Biosca 30 1 1 2
250557 Biosca 31 2 2 4
250557 Biosca 32 1 2 3
250557 Biosca 33 2 1 3
250557 Biosca 34 1 1 2
250557 Biosca 35 0 0 0
250557 Biosca 36 0 0 0
250557 Biosca 37 2 0 2
250557 Biosca 38 1 1 2
250557 Biosca 39 1 0 1
250557 Biosca 40 3 1 4
250557 Biosca 41 1 2 3
250557 Biosca 42 1 1 2
250557 Biosca 43 1 0 1
250557 Biosca 44 0 1 1
250557 Biosca 45 0 3 3
250557 Biosca 46 1 1 2
250557 Biosca 47 2 0 2
250557 Biosca 48 2 1 3
250557 Biosca 49 3 0 3
250557 Biosca 50 2 1 3
250557 Biosca 51 1 3 4
250557 Biosca 52 2 1 3
250557 Biosca 53 2 2 4
250557 Biosca 54 3 1 4
250557 Biosca 55 3 1 4
250557 Biosca 56 3 1 4
250557 Biosca 57 2 1 3
250557 Biosca 58 2 1 3
250557 Biosca 59 2 1 3
250557 Biosca 60 3 1 4
250557 Biosca 61 1 0 1
250557 Biosca 62 4 1 5
250557 Biosca 63 2 1 3
250557 Biosca 64 1 0 1
250557 Biosca 65 1 1 2
250557 Biosca 66 1 2 3
250557 Biosca 67 2 0 2
250557 Biosca 68 4 3 7
250557 Biosca 69 1 1 2
250557 Biosca 70 0 2 2
250557 Biosca 71 1 1 2
250557 Biosca 72 1 1 2
250557 Biosca 73 0 1 1
250557 Biosca 74 0 1 1
250557 Biosca 75 1 4 5
250557 Biosca 76 2 3 5
250557 Biosca 77 1 0 1
250557 Biosca 78 1 2 3
250557 Biosca 79 2 2 4
250557 Biosca 80 0 2 2
250557 Biosca 81 0 0 0
250557 Biosca 82 3 0 3
250557 Biosca 83 0 1 1
250557 Biosca 84 2 2 4
250557 Biosca 85 1 1 2
250557 Biosca 86 1 3 4
250557 Biosca 87 0 0 0
250557 Biosca 88 0 0 0
250557 Biosca 89 0 0 0
250557 Biosca 90 0 1 1
250557 Biosca 91 1 0 1
250557 Biosca 92 0 2 2
250557 Biosca 93 1 0 1
250557 Biosca 94 0 0 0
250557 Biosca 95 1 0 1
250557 Biosca 96 0 0 0
250557 Biosca 97 0 0 0
250557 Biosca 98 0 0 0
250557 Biosca 99 0 0 0
250557 Biosca 100 0 0 0
170221 Bisbal-d'Empordà,-la 0 43 69 112
170221 Bisbal-d'Empordà,-la 1 63 64 127
170221 Bisbal-d'Empordà,-la 2 59 65 124
170221 Bisbal-d'Empordà,-la 3 74 54 128
170221 Bisbal-d'Empordà,-la 4 61 48 109
170221 Bisbal-d'Empordà,-la 5 88 61 149
170221 Bisbal-d'Empordà,-la 6 75 77 152
170221 Bisbal-d'Empordà,-la 7 77 75 152
170221 Bisbal-d'Empordà,-la 8 85 80 165
170221 Bisbal-d'Empordà,-la 9 72 62 134
170221 Bisbal-d'Empordà,-la 10 76 70 146
170221 Bisbal-d'Empordà,-la 11 54 61 115
170221 Bisbal-d'Empordà,-la 12 61 72 133
170221 Bisbal-d'Empordà,-la 13 67 50 117
170221 Bisbal-d'Empordà,-la 14 55 49 104
170221 Bisbal-d'Empordà,-la 15 63 52 115
170221 Bisbal-d'Empordà,-la 16 60 49 109
170221 Bisbal-d'Empordà,-la 17 44 45 89
170221 Bisbal-d'Empordà,-la 18 71 50 121
170221 Bisbal-d'Empordà,-la 19 54 50 104
170221 Bisbal-d'Empordà,-la 20 52 38 90
170221 Bisbal-d'Empordà,-la 21 42 51 93
170221 Bisbal-d'Empordà,-la 22 45 51 96
170221 Bisbal-d'Empordà,-la 23 51 50 101
170221 Bisbal-d'Empordà,-la 24 51 71 122
170221 Bisbal-d'Empordà,-la 25 55 60 115
170221 Bisbal-d'Empordà,-la 26 51 62 113
170221 Bisbal-d'Empordà,-la 27 51 61 112
170221 Bisbal-d'Empordà,-la 28 51 66 117
170221 Bisbal-d'Empordà,-la 29 70 76 146
170221 Bisbal-d'Empordà,-la 30 67 53 120
170221 Bisbal-d'Empordà,-la 31 58 68 126
170221 Bisbal-d'Empordà,-la 32 79 76 155
170221 Bisbal-d'Empordà,-la 33 81 68 149
170221 Bisbal-d'Empordà,-la 34 70 85 155
170221 Bisbal-d'Empordà,-la 35 88 93 181
170221 Bisbal-d'Empordà,-la 36 99 89 188
170221 Bisbal-d'Empordà,-la 37 88 86 174
170221 Bisbal-d'Empordà,-la 38 103 89 192
170221 Bisbal-d'Empordà,-la 39 117 99 216
170221 Bisbal-d'Empordà,-la 40 85 87 172
170221 Bisbal-d'Empordà,-la 41 107 94 201
170221 Bisbal-d'Empordà,-la 42 101 92 193
170221 Bisbal-d'Empordà,-la 43 108 77 185
170221 Bisbal-d'Empordà,-la 44 80 93 173
170221 Bisbal-d'Empordà,-la 45 99 75 174
170221 Bisbal-d'Empordà,-la 46 87 82 169
170221 Bisbal-d'Empordà,-la 47 95 64 159
170221 Bisbal-d'Empordà,-la 48 64 82 146
170221 Bisbal-d'Empordà,-la 49 80 60 140
170221 Bisbal-d'Empordà,-la 50 78 65 143
170221 Bisbal-d'Empordà,-la 51 86 83 169
170221 Bisbal-d'Empordà,-la 52 83 87 170
170221 Bisbal-d'Empordà,-la 53 74 79 153
170221 Bisbal-d'Empordà,-la 54 93 72 165
170221 Bisbal-d'Empordà,-la 55 71 56 127
170221 Bisbal-d'Empordà,-la 56 62 77 139
170221 Bisbal-d'Empordà,-la 57 70 62 132
170221 Bisbal-d'Empordà,-la 58 67 67 134
170221 Bisbal-d'Empordà,-la 59 63 67 130
170221 Bisbal-d'Empordà,-la 60 59 60 119
170221 Bisbal-d'Empordà,-la 61 62 41 103
170221 Bisbal-d'Empordà,-la 62 54 63 117
170221 Bisbal-d'Empordà,-la 63 63 50 113
170221 Bisbal-d'Empordà,-la 64 51 66 117
170221 Bisbal-d'Empordà,-la 65 47 48 95
170221 Bisbal-d'Empordà,-la 66 46 52 98
170221 Bisbal-d'Empordà,-la 67 53 52 105
170221 Bisbal-d'Empordà,-la 68 50 51 101
170221 Bisbal-d'Empordà,-la 69 39 45 84
170221 Bisbal-d'Empordà,-la 70 35 39 74
170221 Bisbal-d'Empordà,-la 71 36 43 79
170221 Bisbal-d'Empordà,-la 72 36 49 85
170221 Bisbal-d'Empordà,-la 73 31 43 74
170221 Bisbal-d'Empordà,-la 74 28 40 68
170221 Bisbal-d'Empordà,-la 75 31 38 69
170221 Bisbal-d'Empordà,-la 76 37 30 67
170221 Bisbal-d'Empordà,-la 77 10 29 39
170221 Bisbal-d'Empordà,-la 78 22 25 47
170221 Bisbal-d'Empordà,-la 79 27 40 67
170221 Bisbal-d'Empordà,-la 80 27 39 66
170221 Bisbal-d'Empordà,-la 81 22 40 62
170221 Bisbal-d'Empordà,-la 82 30 37 67
170221 Bisbal-d'Empordà,-la 83 18 35 53
170221 Bisbal-d'Empordà,-la 84 18 31 49
170221 Bisbal-d'Empordà,-la 85 14 26 40
170221 Bisbal-d'Empordà,-la 86 15 29 44
170221 Bisbal-d'Empordà,-la 87 20 27 47
170221 Bisbal-d'Empordà,-la 88 12 26 38
170221 Bisbal-d'Empordà,-la 89 13 20 33
170221 Bisbal-d'Empordà,-la 90 17 19 36
170221 Bisbal-d'Empordà,-la 91 5 14 19
170221 Bisbal-d'Empordà,-la 92 3 15 18
170221 Bisbal-d'Empordà,-la 93 3 8 11
170221 Bisbal-d'Empordà,-la 94 4 6 10
170221 Bisbal-d'Empordà,-la 95 1 5 6
170221 Bisbal-d'Empordà,-la 96 1 4 5
170221 Bisbal-d'Empordà,-la 97 0 3 3
170221 Bisbal-d'Empordà,-la 98 0 4 4
170221 Bisbal-d'Empordà,-la 99 0 0 0
170221 Bisbal-d'Empordà,-la 100 1 2 3
430271 Bisbal-de-Falset,-la 0 3 1 4
430271 Bisbal-de-Falset,-la 1 1 1 2
430271 Bisbal-de-Falset,-la 2 0 2 2
430271 Bisbal-de-Falset,-la 3 1 1 2
430271 Bisbal-de-Falset,-la 4 2 0 2
430271 Bisbal-de-Falset,-la 5 2 0 2
430271 Bisbal-de-Falset,-la 6 1 0 1
430271 Bisbal-de-Falset,-la 7 2 0 2
430271 Bisbal-de-Falset,-la 8 1 0 1
430271 Bisbal-de-Falset,-la 9 3 0 3
430271 Bisbal-de-Falset,-la 10 0 0 0
430271 Bisbal-de-Falset,-la 11 1 3 4
430271 Bisbal-de-Falset,-la 12 0 0 0
430271 Bisbal-de-Falset,-la 13 1 1 2
430271 Bisbal-de-Falset,-la 14 1 0 1
430271 Bisbal-de-Falset,-la 15 2 1 3
430271 Bisbal-de-Falset,-la 16 2 2 4
430271 Bisbal-de-Falset,-la 17 0 1 1
430271 Bisbal-de-Falset,-la 18 1 0 1
430271 Bisbal-de-Falset,-la 19 1 1 2
430271 Bisbal-de-Falset,-la 20 1 0 1
430271 Bisbal-de-Falset,-la 21 2 1 3
430271 Bisbal-de-Falset,-la 22 1 2 3
430271 Bisbal-de-Falset,-la 23 1 0 1
430271 Bisbal-de-Falset,-la 24 1 1 2
430271 Bisbal-de-Falset,-la 25 0 1 1
430271 Bisbal-de-Falset,-la 26 0 1 1
430271 Bisbal-de-Falset,-la 27 0 0 0
430271 Bisbal-de-Falset,-la 28 0 1 1
430271 Bisbal-de-Falset,-la 29 2 1 3
430271 Bisbal-de-Falset,-la 30 1 1 2
430271 Bisbal-de-Falset,-la 31 1 0 1
430271 Bisbal-de-Falset,-la 32 2 2 4
430271 Bisbal-de-Falset,-la 33 4 0 4
430271 Bisbal-de-Falset,-la 34 0 1 1
430271 Bisbal-de-Falset,-la 35 0 1 1
430271 Bisbal-de-Falset,-la 36 1 1 2
430271 Bisbal-de-Falset,-la 37 2 2 4
430271 Bisbal-de-Falset,-la 38 2 0 2
430271 Bisbal-de-Falset,-la 39 0 1 1
430271 Bisbal-de-Falset,-la 40 0 3 3
430271 Bisbal-de-Falset,-la 41 2 0 2
430271 Bisbal-de-Falset,-la 42 0 0 0
430271 Bisbal-de-Falset,-la 43 1 2 3
430271 Bisbal-de-Falset,-la 44 2 1 3
430271 Bisbal-de-Falset,-la 45 0 1 1
430271 Bisbal-de-Falset,-la 46 3 0 3
430271 Bisbal-de-Falset,-la 47 1 0 1
430271 Bisbal-de-Falset,-la 48 0 4 4
430271 Bisbal-de-Falset,-la 49 0 2 2
